CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Occupation,RealisticSalary
600,France,Male,37,1,142663.46,1,0,1,0,LABORATORY SERVICES MANAGER,117480.30739927478
656,Germany,Male,27,4,118627.16,2,1,1,0,IS Business Analyst,124906.78996501944
640,Spain,Male,34,1,137523.02,1,0,0,0,Chief Deputy Adlt Probation Of,120778.29057715317
439,France,Male,28,7,110976.23,2,1,0,0,MATERIALS TESTING TECHNICIAN,105037.13952806316
549,France,Female,38,8,107283.4,1,0,0,0,Senior Const Inspector,127172.21458365463
622,France,Male,38,5,0.0,2,0,0,0,ADMINISTRATIVE ENGINEER,99912.72727272726
715,France,Male,34,4,124314.45,1,0,0,0,ASSOCIATE ENGINEER,135892.30827182028
657,France,Female,41,5,95858.37,1,1,1,0,Chef,128400.02240156189
703,France,Male,36,2,0.0,2,1,0,0,Mayoral Staff XVII,98905.45454545454
802,France,Male,33,8,0.0,2,1,0,0,SENIOR LEGAL PROCESS CLERK,128240.0
793,Spain,Female,36,0,0.0,1,0,0,0,LANDSCAPE ARCHITECTURAL ASSOCIATE I,103160.0
554,France,Female,35,6,117707.18,2,0,0,1,Senior Museum Preparator,121719.51237441754
533,Spain,Male,38,1,135289.33,2,0,1,0,"Chief, Fire Department",107767.76025980762
658,France,Male,36,8,174060.46,1,1,1,0,Purchaser,154766.79667408174
713,Germany,Male,40,3,114446.84,2,1,1,0,TELEPHONE OPERATOR,131838.01348638115
711,Spain,Male,37,2,0.0,2,1,0,1,EPIDEMIOLOGIST II,100047.27272727274
669,France,Male,25,1,157848.53,1,0,0,1,Chemist I/II,128300.76991426351
439,France,Female,43,8,0.0,1,0,1,0,Associate Museum Registrar,91952.72727272726
763,Spain,Female,37,6,0.0,2,1,1,0,IS ENGINEER - PRINCIPAL,119741.81818181818
697,Germany,Female,74,3,108071.36,2,1,1,0,MECHANICAL SHOP AND EQUIPMENT SUPERINTENDENT,137666.10260821617
702,Spain,Female,35,8,14262.8,2,1,0,0,SENIOR PERSONAL PROPERTY AUDITOR,121105.36456440795
686,Spain,Male,41,7,102749.72,1,0,1,0,IS TECHNICIAN - JOURNEY,140982.57163325849
629,Spain,Male,36,1,161757.87,2,1,1,0,IT Operations Support Admin IV,125435.65307738367
823,France,Male,38,1,0.0,2,1,0,0,Senior Collections Officer,110214.54545454546
683,Germany,Female,35,5,95698.79,1,0,1,0,CLERK,128754.58756631934
555,France,Male,37,9,124969.13,1,1,0,0,Dental Aide,134757.95995823716
647,Germany,Male,44,4,93960.35,1,1,0,1,SUPERVISING PHYSICIAN SPECIALIST,124109.76451674064
714,France,Female,51,4,88308.87,3,0,0,1,MENTAL HEALTH TREATMENT SPECIALIST,133343.71893718425
850,Spain,Female,39,10,0.0,2,1,1,0,Commander 3,145454.54545454547
713,France,Female,59,3,0.0,2,1,1,0,Senior Health Program Planner,109650.90909090909
452,France,Male,30,7,112935.87,1,1,1,0,Transcriber Typist,108338.49691272152
683,Spain,Female,24,8,98567.1,1,1,0,0,COMMERCIAL DIVISION ASSISTANT SUPERVISOR,130985.97240323207
577,France,Female,26,1,180530.51,1,0,0,0,EMPLOYEE RELATIONS REPRESENTATIVE,122775.8685635706
552,France,Male,33,5,140931.57,1,0,1,0,Mayoral Staff XV,122942.50526817483
769,Germany,Female,31,7,148913.72,2,1,0,0,Health Care Billing Clerk 1,155618.63668783536
691,France,Male,38,7,0.0,2,0,0,0,"Deputy Dir II, MTA",115101.81818181818
818,France,Female,49,2,0.0,1,0,1,1,Parking Control Officer,115069.09090909091
739,France,Male,41,5,0.0,2,0,0,0,SECURITY ANALYST,115316.36363636365
639,France,Female,50,6,115335.32,2,1,1,0,HOME HEALTH AIDE,139534.12177437532
651,France,Female,65,0,0.0,2,1,1,0,Electrician Supervisor II,86120.0
779,France,Female,26,0,0.0,2,0,1,0,Manager VI,101480.0
850,Germany,Female,33,7,134678.13,1,1,0,0,UNDERSHERIFF,163207.05187512588
829,France,Male,38,9,0.0,2,1,0,0,Asst Dir of Clinical Svcs 1,138570.9090909091
579,Germany,Male,31,2,90547.48,2,1,1,0,Dep Dir II,104769.97128240032
510,France,Male,32,9,103324.78,1,1,1,0,AUTOMOTIVE TRANSIT SHOP SUPERVISOR I,120091.00110146495
531,France,Male,29,3,114590.58,1,0,0,0,INDUSTRIAL INJURY INVESTIGATOR,107032.38760218251
628,Germany,Female,36,3,91286.51,1,1,0,0,CITY SHOPS ASSISTANT SUPERINTENDENT,115008.52177812334
633,Spain,Male,32,5,163340.12,2,1,1,0,"SENIOR MARRIAGE, FAMILY & CHILD COUNSELOR (MFCC)",137566.76107034678
714,Spain,Male,45,8,150900.29,2,0,1,0,Health Worker 4,162493.70686473468
604,Spain,Male,23,9,124577.33,1,1,1,0,Dental Hygienist,129089.7190913432
630,Spain,Male,35,1,0.0,2,0,0,0,"Sr Investigator, OCC",86781.81818181818
850,Spain,Female,31,4,91292.7,1,1,1,0,Special Assistant 11,143104.54751496186
788,Germany,Female,57,8,93716.72,1,1,1,1,IS Administrator-Supervisor,166426.04806901334
798,France,Female,37,4,111723.08,1,1,1,0,Steamfitter Supervisor I,143932.10556032386
770,Germany,Male,45,4,110765.68,1,1,0,1,IS OPERATOR - ANALYST,143252.24295286945
569,Germany,Male,25,9,173459.45,2,1,1,0,IS OPERATOR - ANALYST,138215.7978626447
425,Spain,Female,22,7,169649.73,2,0,1,1,WATER CONSERVATION ADMINISTRATOR,113570.19246340217
547,Spain,Female,31,9,0.0,2,0,0,0,ASSESSOR,99003.63636363635
725,Germany,Male,45,8,116917.07,1,0,0,1,SHEET METAL SUPERVISOR I,155686.9283786968
506,France,Male,37,5,0.0,2,1,1,0,Fusion Welder,85538.18181818182
632,France,Female,36,7,0.0,2,1,1,0,Welfare Fraud Investigator,106749.09090909091
620,France,Male,22,0,0.0,1,1,0,0,MAYORAL STAFF IX,82400.0
663,Germany,Male,32,8,130627.66,1,1,0,1,Signal and Systems Engineer,142071.14602673214
700,Spain,Female,46,5,56580.95,2,0,1,0,Auto Body&Fender Wrk Asst Sprv,126439.91133103993
696,Germany,Male,38,6,142316.14,1,1,1,0,Clerk,146280.88533867203
767,Spain,Male,31,6,0.0,2,1,1,0,Customer Service Agent,116949.0909090909
561,France,Male,56,7,152759.0,2,1,0,1,Signal and Systems Engineer,147487.2913927288
350,Germany,Male,39,0,109733.2,2,0,0,1,REAL PROPERTY OFFICER,76241.6983724348
706,France,Male,54,9,117444.51,1,1,1,0,Communications Systems Tech,164987.6063199423
464,Spain,Female,34,5,76001.57,1,1,1,0,CEMENT FINISHER SUPERVISOR I,97309.63080493614
501,France,Female,34,3,107747.57,1,1,0,0,Welfare Fraud Investigator,103159.58026072729
745,Spain,Female,35,8,0.0,2,1,1,0,LEGAL SECRETARY II,122854.54545454546
587,France,Female,36,1,134997.49,2,1,0,0,Transit Information Clerk,113996.1511919767
667,France,Female,48,2,0.0,2,1,1,0,Parking Enforcement Admin,96767.27272727274
737,France,Male,36,9,0.0,1,0,1,1,SENIOR UNIT CLERK,125894.54545454546
485,Spain,Female,30,7,0.0,1,1,0,0,Emergency Services Coord II,85290.90909090909
590,Spain,Female,37,0,64345.21,1,0,1,1,Library Page,94187.5726993378
518,Germany,Female,35,8,141665.63,1,0,1,0,UTILITY PLUMBER,129492.59450625407
581,Spain,Female,29,8,0.0,2,1,0,0,Sr Transit Information Clerk,98810.90909090909
785,Germany,Female,33,5,136624.6,2,1,1,0,"INSPECTOR II, (POLICE DEPARTMENT)",149872.5325011442
799,France,Female,52,4,161209.66,1,1,1,0,LIBRARIAN II - ASIAN ARTS,161340.9172701445
698,Spain,Male,38,10,95010.92,1,1,1,0,ADMINISTRATIVE ENGINEER,149026.4533382313
730,France,Female,41,4,167545.32,1,1,0,0,HOSPITAL ELIGIBILITY WORKER SUPERVISOR,150576.0328296133
740,Germany,Female,36,4,109044.6,1,0,0,1,SPEECH PATHOLOGIST,135967.93502602083
785,France,Female,47,9,122031.55,1,1,1,1,UTILITY ANALYST,169837.28255708778
527,Spain,Female,29,2,27755.97,1,1,0,1,"INVESTIGATOR, TAX COLLECTOR",83150.31546640384
544,France,Female,29,1,118560.55,1,1,1,0,Offset Machine Operator,104269.04260653834
705,France,Male,61,4,0.0,2,1,1,0,Accountant II,114781.81818181818
684,France,Male,34,9,0.0,2,1,1,0,CRIMINALIST III,117898.18181818181
639,Spain,Female,28,8,97840.72,1,1,1,0,SENIOR FISCAL TECHNICIAN,128441.35613105269
565,Germany,Female,38,2,158651.29,2,1,1,0,Apprentice Stationary Engineer,120649.1063153461
481,France,Male,44,9,175303.06,1,1,0,1,SENIOR HEALTH PROGRAM PLANNER,143642.13499911458
731,Spain,Male,25,8,96950.21,1,1,0,0,Bricklayer,137086.58056880964
607,France,Male,45,7,123859.6,1,0,1,0,IS ADMINISTRATOR II,139096.26229721034
760,France,Female,32,7,0.0,2,1,1,0,"SECRETARY, LIBRARY COMMISSION",119563.63636363637
559,France,Female,70,9,0.0,1,1,1,0,WHARFINGER II,132352.72727272726
715,France,Female,33,3,85227.84,1,1,1,0,Custodial Assistant Supervisor,123181.46404382751
656,France,Male,36,8,97786.08,2,0,1,0,Ct Comp Sys Engineer II,136286.4712893807
652,Germany,Male,33,7,128135.99,1,1,0,0,Marina Assistant Manager,137882.55849855213
624,Spain,Male,33,6,0.0,2,0,0,0,School Crossing Guard,100880.0
634,Spain,Male,36,2,85996.19,1,1,0,0,CLINICAL PHARMACIST,111190.66251495323
850,Spain,Female,50,10,0.0,2,1,1,0,DEPUTY CHIEF III (POLICE DEPARTMENT),155454.54545454547
659,Germany,Female,39,1,104502.11,1,1,0,0,MANAGER I - MUNICIPAL TRANSPORTATION AGENCY,115616.18524412187
529,Spain,Male,35,5,95772.97,1,1,1,0,SENIOR MAINTENANCE CONTROLLER,110292.32703974459
572,Spain,Male,31,5,98108.79,1,0,1,0,MENTAL HEALTH HEARING OFFICER,114192.73536467625
640,Germany,Male,39,9,131607.28,4,0,1,1,"Brd Comm Mbr, M=$200/Mtg",148181.77689087737
770,Spain,Male,55,9,63127.41,2,1,0,1,Sergeant 2,160496.34688729595
648,Spain,Male,35,7,0.0,2,1,1,0,UTILITY PLUMBER,108032.72727272726
579,France,Male,31,9,0.0,1,0,1,0,FISCAL TECHNICIAN,102843.63636363635
589,Germany,Female,36,9,140355.56,2,1,0,0,EMERGENCY PLANNING COORDINATOR,141699.30316154915
530,Spain,Female,36,2,0.0,2,1,1,0,REHABILITATION COUNSELOR,78145.45454545454
831,France,Male,30,2,0.0,2,0,1,0,ASSISTANT PURCHASER,113174.54545454544
790,Germany,Male,24,7,107418.27,1,0,1,0,MAINTENANCE MACHINIST,143760.83115586167
656,France,Male,35,6,0.0,2,1,0,0,SENIOR STOREKEEPER,105810.90909090909
563,Spain,Male,32,6,0.0,2,1,1,0,Street Environ Svcs Oprs Supv,93014.54545454546
667,Spain,Male,39,7,167557.12,1,1,1,0,"Sr Sprv Prob Ofc, Juv Prob",152927.94560155697
613,Spain,Male,34,8,117300.02,1,1,0,0,Special Assistant 11,134338.50739390572
429,France,Male,60,7,0.0,2,1,1,0,COMMISSIONER,97661.81818181818
665,France,Female,23,9,143672.9,1,1,1,0,ASSISTANT COUNSELOR,140976.25126382808
731,France,Male,33,4,0.0,2,1,1,0,AUTOMOTIVE MECHANIC SUPERVISOR I,107720.0
584,France,Female,37,1,0.0,2,1,1,0,"Administrator, DPH",81443.63636363637
634,Germany,Female,31,8,76798.92,1,0,0,0,COURT COMPUTER SYSTEMS ENGINEER II,124991.21890818843
488,France,Male,34,3,0.0,2,1,1,0,Media Production Supv,75832.72727272726
535,Spain,Female,49,7,115309.75,1,1,0,0,HEAD PARK PATROL OFFICER,130957.09785014886
776,France,Female,29,7,178171.04,2,1,1,0,IS BUSINESS ANALYST - SENIOR,162182.5318286147
850,Spain,Female,38,3,0.0,2,0,1,0,Health Care Billing Clerk 1,120363.63636363637
673,Spain,Female,37,0,0.0,2,0,0,0,PERFORMANCE ANALYST III - PROJECT MANAGER,88760.0
850,Germany,Female,45,5,127258.79,1,1,1,1,"Dir of Act, Therapy & Vol Svcs",160887.32953831428
627,Spain,Female,30,6,0.0,1,1,1,0,MEDIA/SECURITY SYSTEMS SPECIALIST,99603.63636363638
570,France,Female,33,8,0.0,1,1,1,0,SUPERVISING PARTS STOREKEEPER,100400.0
796,Spain,Male,67,5,0.0,2,0,1,0,Trans Safety Specialist,133974.54545454547
773,Spain,Female,33,10,0.0,1,1,1,0,Heavy Equipment Ops Sprv,130760.0
752,Spain,Male,36,2,0.0,2,1,1,0,"SUPERVISOR, TRAFFIC AND STREET SIGNS",104785.45454545456
625,Spain,Female,69,1,107569.96,1,1,1,0,Emergency Med Svcs Agency Spec,114997.10644197484
535,Germany,Male,20,9,134874.4,1,1,1,0,MANAGEMENT ASSISTANT,120817.62442707678
786,France,Female,29,4,0.0,2,1,0,0,Court Paralegal,112865.45454545454
620,France,Female,67,3,0.0,2,1,1,0,"Manager II, MTA",100672.72727272726
605,Spain,Female,48,6,0.0,2,1,1,0,Asst Chf Victim/Wit Invstgtor,106781.81818181818
670,Spain,Female,32,3,0.0,2,1,0,0,LIBRARY PAGE,97127.27272727274
617,Spain,Male,42,0,70105.87,1,1,1,0,Disability Access Coordinator,98805.18222996435
595,France,Male,41,9,0.0,2,1,0,0,PAINTER SUPERVISOR I,112945.45454545456
687,Germany,Female,29,4,78939.15,1,1,0,1,RESPIRATORY CARE PRACTITIONER,119863.03547881279
757,Germany,Male,30,6,105128.85,2,1,1,0,SHADE AND DRAPERY WORKER,140344.2462423325
746,Spain,Male,31,2,113836.27,1,1,1,0,Graphics Supervisor,130379.27394229702
503,Spain,Male,25,7,0.0,1,0,1,0,Senior Medical Social Worker,84269.09090909091
543,Germany,Male,48,1,100900.5,1,0,0,1,"Market Research Spec, Port",101653.07473441072
428,Germany,Female,40,3,129248.11,2,1,0,1,PUBLIC HEALTH NURSE,101177.60280728829
768,France,Female,28,3,109118.05,2,0,1,0,"DIRECTOR, PROBATION SERVICES",133890.95447202923
618,France,Male,56,7,0.0,1,1,1,1,ASST. CHIEF PROBATION OFFICER-JUVENILE PROBATION,117796.36363636363
591,France,Female,31,7,0.0,2,0,1,0,AUTOMOTIVE TRANSIT SHOP SUPERVISOR I,98647.27272727272
658,France,Female,35,5,126397.66,1,0,0,1,SENIOR AIRPORT COMMUNICATIONS DISPATCHER,133095.94357265643
625,France,Male,36,9,108546.16,3,1,0,1,Citizens Complaint Officer,138412.37398962915
717,France,Male,36,2,148061.89,1,1,0,1,VICTIM/WITNESS INVESTIGATOR III,135993.1110963673
667,France,Male,44,8,122277.87,1,1,1,0,Junior Administrative Analyst,149281.64229388913
804,France,Male,24,3,0.0,2,1,0,0,Soft Floor Coverer Supvr I,111025.45454545453
693,France,Male,31,1,0.0,2,0,1,0,TRANSIT FARE INSPECTOR,93978.18181818182
729,Germany,Male,36,8,152899.24,2,1,0,0,NURSERY SPECIALIST,158226.28306076565
484,Germany,Male,54,3,134388.11,1,0,0,1,Environmental Spec,112944.96895285977
632,Spain,Female,40,3,109740.62,1,1,0,0,Senior Water Service Inspector,120992.56370715007
536,Germany,Male,23,6,92366.72,2,1,0,0,Telecommunications Tech Supv,106954.11691829286
573,France,Female,26,4,129109.02,1,0,0,1,WATERSHED FORESTER MANAGER,117089.79524221821
655,Spain,Female,56,5,0.0,2,1,1,0,MEDICAL SOCIAL WORK SUPERVISOR,112054.54545454544
666,Germany,Male,74,7,105102.5,1,1,1,0,LEGAL RESEARCH ASSISTANT,160145.21760637048
726,Germany,Male,30,5,111375.32,2,1,0,0,SUPERVISING BUILDING AND GROUNDS PATROL OFFICER,135390.76009589824
523,France,Male,39,3,0.0,2,1,0,0,X-Ray Laboratory Aide,81396.36363636363
728,Germany,Female,33,9,150412.14,2,1,0,0,POWER HOUSE OPERATOR,158329.6974974979
701,France,Male,30,3,156660.72,2,1,0,0,Food Service Supervisor,137765.80684749514
518,France,Male,38,3,90957.81,1,0,1,0,IS TECHNICIAN - JOURNEY,102275.37070326405
739,France,Male,37,7,104960.46,1,0,1,0,Materials/Supplies Supervisor,145325.79548467812
531,Germany,Female,31,7,117052.82,1,1,0,1,Chief Clerk,119439.39175854952
452,Spain,Male,44,3,88915.85,1,1,0,0,AFFIRMATIVE ACTION SPECIALIST,95503.41814718477
684,France,Male,45,6,148071.39,1,1,0,0,"Asst Clk, Board of Supervisors",150035.38293510472
728,Germany,Male,39,6,152182.83,1,0,0,0,Chf District Atty Investigator,153025.8692053741
783,Spain,Male,39,9,0.0,2,1,0,0,NURSING SUPERVISOR,133869.09090909088
734,France,Male,22,5,130056.23,1,0,0,1,PERFORMING ARTS CENTER AIDE,137181.76645824604
648,Germany,Male,34,3,95039.73,2,1,1,0,Supt Water Treatment Fac,117760.61571540133
688,France,Male,52,1,0.0,2,1,1,0,Chief Telephone Operator,95287.27272727274
680,Spain,Male,35,9,0.0,2,0,0,0,COURT REPORTER,118236.36363636363
516,France,Female,43,2,112773.73,2,1,1,0,JUNIOR ENGINEER,104706.99533126994
680,France,Female,37,10,123806.28,1,1,0,1,MEDICAL SOCIAL WORKER,152843.5113033706
604,France,Male,53,8,144453.75,1,1,0,1,Legal Secretary 2,153570.2571782685
624,Germany,Male,27,9,94667.29,2,0,1,0,SENIOR POLICE COMMUNICATIONS DISPATCHER,127609.73188944056
623,France,Male,21,10,0.0,2,0,1,0,SENIOR PARTS STOREKEEPER,101850.90909090909
624,Spain,Male,51,5,174397.21,2,1,1,0,MEDICAL RECORDS TECHNICIAN,147767.32737879932
565,Germany,Female,58,3,108888.24,3,0,1,1,"MANAGER, EMPLOYEE RELATIONS DIV",117657.81567908527
565,France,Male,55,4,118803.35,2,1,1,1,Sr Environmental Hlth Insp,124210.74238548409
710,France,Male,54,6,171137.62,1,1,1,1,TRANSIT FARE INSPECTOR,163580.55330099817
645,France,Male,42,6,0.0,1,0,0,0,IS ENGINEER - JOURNEY,108309.09090909091
707,France,Male,33,8,136678.52,1,1,0,0,REGULATORY SPECIALIST,149525.42697953578
655,Spain,Female,36,1,135515.76,1,1,0,0,"CHIEF STATIONARY ENGINEER, SEWAGE PLANT",122280.0907564429
705,Spain,Female,24,5,177799.83,2,0,0,0,Parking Control Officer,146028.3057823488
358,Spain,Female,52,8,143542.36,3,1,0,1,Switch Repairer,123105.03380816706
578,Germany,Male,34,8,147487.23,2,1,0,0,ATTORNEY (CIVIL/CRIMINAL),137357.50455725598
800,France,Female,40,5,97764.41,1,1,0,1,Senior Physician Specialist,145561.28910565027
612,France,Female,33,9,0.0,1,0,0,1,ELECTRIC MOTOR REPAIR SUPERVISOR I,108440.0
681,Germany,Female,48,8,139480.18,1,1,1,0,"Sctry, Bldg Inspection Comm",157984.50943778516
559,Spain,Male,25,5,0.0,2,1,1,0,Airport Safety Officer,86443.63636363635
488,Spain,Female,39,9,140553.46,1,0,0,0,TRAINING COORDINATOR,132081.17460410827
717,France,Female,36,5,0.0,2,1,1,0,"INVESTIGATOR, TAX COLLECTOR",110403.63636363635
666,France,Female,41,10,141162.08,1,1,0,0,Arborist Technician Supv II,158950.35691430804
582,Spain,Male,26,4,65848.36,2,1,0,0,City Planning Intern,103041.58282736881
733,Spain,Female,30,0,83319.28,1,0,0,0,NURSING SUPERVISOR PSYCHIATRIC,115885.049250076
693,France,Male,41,4,0.0,2,0,0,0,Asst Chf of Dept (Fire Dept),106069.09090909091
694,France,Female,33,4,129731.64,2,1,0,0,Tile Setter,134304.1437071123
622,France,Female,35,5,0.0,2,1,0,0,Forensic Toxicologist Supervis,98549.09090909091
598,Spain,Female,38,6,0.0,2,0,0,0,Public SafetyComm Supv,100487.27272727274
717,Spain,Male,35,1,0.0,3,0,0,1,Engineer/Architect Principal,97221.81818181818
494,Germany,Male,37,5,107106.33,2,1,0,0,"COUNSELOR, FAMILY COURT SERVICE",109711.688082817
644,France,Male,33,8,0.0,2,1,1,0,IS Trainer-Assistant,109280.0
554,France,Female,30,9,0.0,2,1,1,0,Emergency Med Svcs Agency Spec,99025.45454545454
476,Spain,Female,69,1,105303.73,1,0,1,0,TRAINING COORDINATOR,96575.15811546505
667,France,Male,28,6,165798.1,1,1,0,0,AUDIOLOGIST,142961.83739548668
748,Spain,Female,40,4,0.0,2,1,0,0,Clerk Typist,112305.45454545456
531,Spain,Female,45,1,126495.57,2,1,1,0,Emergency Services Coord IV,106061.17604192495
719,Spain,Female,47,9,116393.59,1,1,0,1,Sprv Electronic Main Tech,160569.01561731152
845,Germany,Female,41,2,81733.74,2,0,0,0,Permit and Citation Clerk,136400.42721075972
738,France,Male,54,4,0.0,1,0,1,1,MAYORAL STAFF VII,116196.36363636365
563,Spain,Female,46,8,106171.68,1,1,0,1,IS Administrator 1,134404.5386585591
695,Spain,Male,28,0,96020.86,1,1,1,0,Porter Supervisor 1,114362.51677324447
841,Spain,Male,41,1,0.0,2,0,1,0,ANIMAL CARE ATTENDANT,112647.27272727272
626,Germany,Male,36,2,181671.16,2,1,1,0,ORTHOPEDIC TECHNICIAN I,133110.46283547382
613,France,Female,29,6,185709.28,2,1,1,0,Steamfitter,141788.8698389635
824,Germany,Male,60,8,134250.17,3,0,0,1,CONTRACT COMPLIANCE OFFICER II,182621.0727634837
705,France,Female,49,7,0.0,1,1,0,1,Senior Transcriber Typist,123781.81818181818
584,France,Female,44,5,95671.75,2,1,1,0,WAREHOUSE WORKER,120959.03028675907
534,France,Male,62,2,0.0,2,0,0,1,Asst General Services Manager,83352.72727272726
672,France,Female,34,1,142151.75,2,1,1,0,Principal Account Clerk,125725.20932651473
603,France,Male,43,5,127823.93,1,1,1,0,CHIEF PREPARATOR,130473.3867285971
633,Germany,Male,43,3,144164.29,1,1,1,0,Sergeant 3,130162.85362946294
842,France,Male,58,1,63492.94,1,1,1,0,Fire Safety Inspector 2,129496.48734041053
661,France,Female,27,3,0.0,2,1,1,0,UNIT CLERK,94683.63636363635
601,France,Male,74,2,0.0,2,0,1,0,Accountant IV,93574.54545454546
632,France,Male,41,0,106134.46,1,0,1,0,"Board Scty, MTA",109221.09237898144
684,Germany,Male,29,8,127269.75,1,0,1,0,SPECIAL ASSISTANT XIV,141606.31415915812
785,Germany,Female,32,3,124493.03,2,0,1,1,Public Service Trainee,140698.65042090125
687,France,Male,39,7,0.0,2,1,0,0,FIRE ALARM DISPATCHER,115258.18181818182
705,Germany,Female,43,10,146547.78,1,0,1,1,TRANSIT PAINT SHOP SUPERVISOR I,166736.4799838561
639,France,Male,43,6,99610.92,2,1,0,0,Legislation Clerk,131955.59247806005
729,Germany,Male,46,5,117837.43,1,1,0,1,Sr. Community Devl Spc 1,144568.84229739362
556,Spain,Female,48,8,168522.37,1,1,1,0,SENIOR LEGAL PROCESS CLERK,149929.68546523122
570,France,Male,32,9,117337.54,2,0,1,0,Traffic Signal Operator,130642.02541575927
841,France,Male,74,9,108131.53,1,0,1,0,ENVIRONMENTAL HEALTH TECHNICIAN I,195324.1280809924
705,Germany,Male,35,4,136496.12,2,1,0,0,Barber,137969.08040305055
553,France,Male,32,3,116324.53,1,1,0,0,Health Worker 4,110905.22781812257
779,Germany,Female,40,2,75470.23,1,1,1,0,MANAGER II,126800.74748683092
696,France,Male,28,4,172646.82,1,1,1,0,"Captain, Emergency Med Svcs",142988.7375043208
728,Spain,Female,37,4,0.0,1,0,0,0,RECREATION SPECIALIST,108814.54545454546
691,Germany,Male,27,3,160358.68,2,1,0,0,MOBILE EQUIPMENT SUPERVISOR,136631.95858482187
706,France,Male,30,3,98415.37,1,1,1,0,CHIEF MICROBIOLOGIST,124436.96027875482
627,Germany,Female,30,6,57809.32,1,1,0,0,Nursing Supervisor,113428.21031714874
716,Germany,Female,18,3,128743.8,1,0,0,0,PRINCIPAL ADMINISTRATIVE ANALYST,129617.00165006147
501,Germany,Male,24,4,130806.42,2,1,0,0,"SECRETARY, LIBRARY COMMISSION",108128.44031208774
601,France,Male,41,1,123971.16,1,0,1,0,Farmer,113493.84994912404
545,Spain,Female,39,6,0.0,1,0,0,1,DEPUTY DIRECTOR IV,94672.72727272726
634,France,Male,45,9,0.0,2,0,0,0,Health Worker 1,120898.18181818181
451,Spain,Female,23,9,0.0,2,0,1,0,LICENSED VOCATIONAL NURSE,80938.18181818182
655,France,Female,59,7,0.0,1,1,0,1,SENIOR ESTATE INVESTIGATOR,124145.45454545454
458,France,Female,39,9,0.0,2,1,0,0,"Manager VII, MTA",94869.09090909091
520,France,Male,33,4,156297.58,2,1,1,0,Nurse Practitioner,119777.1470320878
624,Spain,Female,28,2,0.0,2,0,1,0,WASTEWATER CONTROL INSPECTOR,87970.90909090909
765,France,Male,51,3,123372.3,1,1,1,0,Perf Analyst III Project Mgr,143212.45619975534
667,Germany,Female,37,5,92171.35,3,1,0,1,MICROPHOTO/IMAGING TECHNICIAN,126900.12322953335
665,Spain,Male,41,8,0.0,2,1,0,0,Physician Specialist,117618.18181818182
709,Germany,Male,34,4,148375.19,2,1,1,0,PERMIT AND CITATION CLERK,140926.21576469915
583,France,Female,44,8,0.0,2,1,1,0,City Planning Intern,109960.00000000001
782,Spain,Male,34,6,147422.44,1,0,1,0,SURVEY ASSOCIATE,155640.19243524875
668,Spain,Female,24,7,173962.32,1,0,0,1,HODCARRIER,145034.23647512894
621,France,Male,47,0,0.0,1,1,1,1,Senior Physical Therapist,82520.0
